pta_9,pta_8,pta_79,pta_72,pta_70,pta_7,pta_69,pta_68,pta_67,pta_66,pta_63,pta_62,pta_60,pta_6,pta_59,pta_58,pta_57,pta_56,pta_55,pta_54,pta_53,pta_52,pta_51,pta_50,pta_5,pta_48,pta_47,pta_449,pta_448,pta_447,pta_446,pta_445,pta_444,pta_443,pta_442,pta_441,pta_440,pta_439,pta_436,pta_435,pta_434,pta_430,pta_428,pta_427,pta_426,pta_425,pta_419,pta_418,pta_416,pta_415,pta_413,pta_412,pta_411,pta_409,pta_408,pta_405,pta_404,pta_403,pta_402,pta_401,pta_400,pta_40,pta_4,pta_399,pta_398,pta_397,pta_396,pta_395,pta_394,pta_393,pta_392,pta_391,pta_390,pta_39,pta_389,pta_388,pta_387,pta_386,pta_385,pta_384,pta_380,pta_38,pta_379,pta_378,pta_377,pta_376,pta_375,pta_374,pta_373,pta_372,pta_371,pta_370,pta_37,pta_369,pta_368,pta_367,pta_366,pta_365,pta_364,pta_363,pta_361,pta_36,pta_358,pta_357,pta_356,pta_352,pta_351,pta_350,pta_349,pta_348,pta_347,pta_346,pta_345,pta_344,pta_343,pta_342,pta_341,pta_340,pta_34,pta_337,pta_336,pta_335,pta_334,pta_333,pta_332,pta_331,pta_330,pta_33,pta_329,pta_328,pta_327,pta_326,pta_325,pta_324,pta_323,pta_31,pta_303,pta_30,pta_3,pta_295,pta_293,pta_292,pta_291,pta_29,pta_286,pta_285,pta_284,pta_283,pta_282,pta_27,pta_265,pta_26,pta_25,pta_24,pta_23,pta_21,pta_20,pta_2,pta_196,pta_194,pta_193,pta_19,pta_182,pta_181,pta_180,pta_179,pta_177,pta_176,pta_171,pta_170,pta_17,pta_169,pta_168,pta_167,pta_166,pta_165,pta_162,pta_161,pta_160,pta_16,pta_159,pta_158,pta_157,pta_156,pta_155,pta_154,pta_153,pta_152,pta_151,pta_150,pta_15,pta_149,pta_148,pta_147,pta_146,pta_145,pta_144,pta_143,pta_142,pta_141,pta_140,pta_139,pta_13,pta_12,pta_117,pta_11,pta_10,pta_1
0.41660142,0.6607161,0.34488854,0.6733951,0.50196916,0.683558,0.42405435,0.2750905,0.38831246,0.39421093,0.57320946,0.12976912,0.2308554,0.18714654,0.8214776,0.5124821,0.3177608,0.3549134,0.34129748,0.467453,0.9267566,0.7983855,0.25826174,0.255165,0.3730888,0.22701941,0.7223109,0.8095213,0.20137429,0.48565423,0.5491939,0.36542168,0.24024405,0.4843378,0.8375773,0.26276502,0.1653109,0.6432518,0.58097136,0.28657493,0.4832672,0.06660679,0.20903392,0.22118862,0.19323327,0.47136912,0.515507,0.37844756,0.583206,0.5217374,0.1905484,0.59563124,0.21979135,0.16727345,0.64639616,0.51309514,0.68188024,0.43059686,0.23932953,0.75675064,0.17877758,0.26016536,0.31469867,0.51443934,0.6954511,0.8061276,0.73093325,0.4786972,0.5420246,0.6846354,0.24966581,0.1879523,0.7563066,0.5061881,0.66908485,0.21335936,0.88063174,0.7593717,0.68152815,0.5708576,0.79386723,0.33158332,0.754276,0.021561924,0.33652154,0.24960425,0.2871097,0.35862955,0.16357245,0.1552618,0.3971588,-0.005790868,0.8855438,0.8349706,0.2341471,0.5479033,0.4622994,0.4411118,0.06509494,0.35195288,0.19283742,0.5874625,0.1694308,0.22869298,0.07025438,0.7440139,0.3600816,-0.02271082,0.24354157,0.14084092,0.055805814,0.268643,0.53055847,0.5526772,0.75088054,0.9889119,0.64075565,0.17290908,0.24658643,0.34884343,0.44143632,0.56226075,0.550454,0.5947298,0.15142766,0.5208588,0.5352997,0.38439116,0.6238488,0.4507949,0.6018243,0.614343,0.6191676,0.09688817,0.076873004,0.37297323,0.29589155,0.32359517,0.47623414,0.31206006,0.32726392,0.27093384,0.31689468,0.2997989,0.13408689,0.11825498,0.29436818,0.10872803,0.28602847,0.55799323,0.091024585,0.91703284,0.36369482,0.5551351,0.98416233,0.6662057,0.30150425,0.3879516,0.16952132,0.1292512,0.32629248,0.53655195,0.123806894,0.1480081,0.1490539,0.32998973,0.14834706,0.105125815,0.17728391,0.1676948,0.88581103,0.3285256,0.13855846,0.17019135,0.18830451,0.12374334,0.10028722,0.38736302,0.6417762,0.24008799,0.9487671,0.9101951,0.96812826,0.99999976,0.4103581,0.6074943,0.5874762,0.22685306,0.58879787,0.42770433,0.19565831,0.19072652,0.26453117,0.45483008,0.8515851,0.5803452,0.8976699,0.6064609,0.72421306,0.5695171,0.23803335,0.52611166,0.4145295,0.34905666,0.06541851,0.24180453,0.7164234,0.34480175
0.68553084,0.52542394,0.43199578,0.38068777,0.56225115,0.6025729,0.61956275,0.3474161,0.5123921,0.45785564,0.5636888,0.72680163,0.32808915,0.13208653,0.38820258,0.7550869,0.34909168,0.44178444,0.4265448,0.6510811,0.45143878,0.5324396,0.39315438,0.39017254,0.48913497,0.21037313,0.40015557,0.3792067,0.21722138,0.58930975,0.6468327,0.53768206,0.15155177,0.67980796,0.33024892,0.16953684,0.11894735,0.699835,0.61917186,0.4763436,0.6156726,0.17180848,0.33588544,0.2887349,0.20590584,0.8294721,0.67474467,0.48775163,0.604584,0.611133,0.08482235,0.76207983,0.24122193,0.18860528,0.71581084,0.5869006,0.6050448,0.28892422,0.30810323,0.5699338,0.4353769,0.33335966,0.34831113,0.6342617,0.61900276,0.5037594,0.4065628,0.32513,0.6779033,0.6837233,0.23365198,0.25186494,0.5734631,0.6342137,0.5976921,0.323273,0.39384985,0.35814428,0.55061424,0.5904338,0.52144176,0.4848404,0.5684133,0.22036496,0.4754568,0.6968919,0.44916478,0.40799195,0.21179548,0.73755234,0.52375275,-0.006308255,0.49162135,0.33771247,0.28632167,0.6825774,0.6006913,0.59382653,0.18614112,0.30398986,0.08853991,0.6676074,0.089544944,0.04060722,0.24576609,0.44199443,0.86218673,0.24049453,0.32693893,0.2512578,0.2234038,0.46933782,0.67698103,0.6430814,0.57340014,0.4173911,0.26931503,0.243533,0.6425554,0.44928503,0.7336178,0.51680994,0.68898404,0.6865034,0.246098,0.5803597,0.7580298,0.5329897,0.737961,0.56150687,0.6827894,0.27559415,0.27026832,0.25255233,0.23124273,0.44977573,0.4079834,0.4939827,0.7546047,0.46199384,0.37608424,0.4367837,0.44581893,0.36990082,0.29275602,0.3399049,0.43117535,0.3122833,0.398086,0.72570175,0.32565126,0.4726008,0.48116833,0.62535304,0.40376154,0.65354466,0.73107177,0.46195444,0.22485015,0.28695157,0.45912194,0.60590345,0.3550594,0.35653967,0.3501925,0.45300725,0.32629564,0.34471586,0.32391888,0.34756726,0.5047579,0.39591935,0.3619087,0.3325912,0.37351578,0.3550931,0.09799822,0.82786644,0.7161607,0.2864316,0.42891178,0.49134722,0.426865,0.4103581,1.0,0.5683258,0.58225304,0.7139526,0.83780104,0.8809161,0.12764406,0.75723475,0.7632863,0.47403398,0.40431902,0.5253538,0.3756859,0.5576026,0.71779376,0.66549885,0.26906893,0.7293083,0.5142596,0.41939113,0.16766775,0.33164328,0.6333773,0.85142016
0.60540336,0.73467195,0.5862486,0.5090226,0.7870382,0.648904,0.6844732,0.3754861,0.6614721,0.6234955,0.6270378,0.12973334,0.3387253,0.1403908,0.50074273,0.7835237,0.36662593,0.50379854,0.5578097,0.67917037,0.56895936,0.5759721,0.31015933,0.29447109,0.60348195,0.32937008,0.530529,0.6197281,0.35347742,0.61519074,0.854151,0.56230074,0.24026527,0.70054495,0.45648038,0.25062957,0.25659692,0.65939564,0.65789163,0.4636904,0.7482616,0.15535128,0.39556012,0.36987197,0.16989072,0.3574577,0.6408305,0.5217686,0.9206719,0.7748873,0.22623757,0.41266006,0.33828726,0.26932675,0.7029967,0.76407975,0.6641662,0.4260017,0.3529666,0.59644353,0.41232502,0.38484687,0.5010631,0.75947416,0.609241,0.5793028,0.64762324,0.5932494,0.8366173,0.62970805,0.3771313,0.4085082,0.7131071,0.87797123,0.64248395,0.40169522,0.5451867,0.62096024,0.6090832,0.67156065,0.61056685,0.48967764,0.641443,0.16081648,0.508389,0.50376785,0.47693425,0.34058067,0.34703863,0.13933161,0.6349588,0.12729248,0.5801842,0.4531188,0.36253965,0.83638406,0.7026043,0.6926009,0.16612808,0.4672476,0.27021474,0.685371,0.26011553,0.30775782,0.22178267,0.4976987,0.28341404,0.14591748,0.36215517,0.12420547,0.14247833,0.48003986,0.6139413,0.69245934,0.58991927,0.59214616,0.43896896,0.27864683,0.06681401,0.51859856,0.60374683,0.45655555,0.664299,0.6648966,0.31101602,0.8733946,0.7188079,0.5824547,0.63511175,0.43937528,0.63298565,0.46547842,0.44685915,0.18969923,0.15200026,0.49631876,0.5423096,0.492044,0.24563389,0.5353642,0.4733115,0.50616175,0.5377999,0.47547376,0.2591879,0.3099474,0.48670867,0.31346783,0.48581257,0.6238228,0.29712573,0.607218,0.57219243,0.62744087,0.5639811,0.6360175,0.2247843,0.53493124,0.3041141,0.37896332,0.5223934,0.81760114,0.36018145,0.37679225,0.387974,0.48728958,0.40939146,0.3551891,0.34136483,0.39157712,0.68840206,0.53201467,0.37099773,0.35692817,0.3928753,0.36138347,0.14772208,0.45462468,0.66889864,0.38351467,0.62251675,0.6704933,0.6038802,0.6074943,0.5683258,0.9999997,0.9642979,0.22507755,0.49278668,0.41935772,0.36696082,0.13497737,0.25752875,0.46295792,0.5293381,0.61531466,0.5484781,0.7646744,0.65093386,0.6147066,0.34809735,0.61540514,0.63439083,0.4971738,0.3154863,0.3737088,0.73271996,0.3481696
0.61870813,0.71306485,0.6109402,0.540159,0.79120666,0.67753476,0.6534431,0.46719486,0.7027256,0.650088,0.6670281,0.18100679,0.44240695,0.10414799,0.518941,0.802472,0.46061897,0.54944324,0.5987766,0.620481,0.56175166,0.5577795,0.31017238,0.29578853,0.63782686,0.38503394,0.5605727,0.59607464,0.38620263,0.60137236,0.8588845,0.6316931,0.23204002,0.64381814,0.48405227,0.28838077,0.22581302,0.6453125,0.6070631,0.46926954,0.80785805,0.1434077,0.49695414,0.46389687,0.22783531,0.38319305,0.6720512,0.57546514,0.88328177,0.80552936,0.2262239,0.43860897,0.3673886,0.2874021,0.6372824,0.79349685,0.6780262,0.39724278,0.45498127,0.61414236,0.46036664,0.467161,0.56250453,0.77204305,0.61783314,0.5919746,0.6838162,0.64975727,0.84968746,0.6518789,0.47302252,0.42048183,0.6650391,0.84699035,0.6624383,0.4857449,0.5674404,0.6551282,0.62360156,0.65164334,0.6273517,0.5466601,0.63467795,0.1988051,0.53978586,0.5794257,0.52453697,0.3884563,0.37328646,0.18322103,0.6536211,0.14029136,0.56339025,0.4762249,0.3966859,0.8511843,0.734798,0.728211,0.23226856,0.42254287,0.2685997,0.6634637,0.29519776,0.31838244,0.24067701,0.52680814,0.30140147,0.18614261,0.47017086,0.14973992,0.1632092,0.5312378,0.64623797,0.7317849,0.57901955,0.5819754,0.46926042,0.27935848,0.08762477,0.5508996,0.62689024,0.4638492,0.6508444,0.59705555,0.33242697,0.83410597,0.74780774,0.61853546,0.66708446,0.4845081,0.63329166,0.4890864,0.47761112,0.20404515,0.17547783,0.52749854,0.58407146,0.533092,0.24915509,0.5809217,0.5103263,0.55553055,0.5804443,0.54599744,0.2889238,0.3447132,0.5249483,0.3452237,0.51612324,0.5947991,0.33578727,0.5763315,0.6186105,0.6449923,0.549761,0.6455351,0.26636988,0.5628889,0.35974807,0.40138572,0.5667117,0.83793896,0.38923198,0.40666774,0.42271248,0.53191155,0.4327977,0.3876337,0.38411313,0.42750892,0.6164398,0.5758734,0.40732253,0.38664556,0.4239124,0.39633602,0.13548112,0.48690155,0.6635613,0.46937904,0.5996451,0.6067052,0.5821514,0.5874762,0.58225304,0.9642979,0.99999994,0.24018593,0.49978036,0.43949375,0.36668915,0.15750714,0.29588524,0.5111029,0.5450951,0.6649763,0.5678957,0.7715531,0.6490395,0.62001175,0.44067913,0.64597446,0.66223943,0.5378133,0.3356016,0.47675627,0.6608459,0.3780457
0.43494907,0.1856733,0.32772985,0.22995421,0.28093797,0.37049153,0.28500545,0.15094492,0.38681147,0.38783666,0.44251344,0.828268,0.15822677,0.022058388,0.16521901,0.5157774,0.15461996,0.2967011,0.25711417,0.2916447,0.20262004,0.32945105,0.29900622,0.30264565,0.34069404,0.11170134,0.16077833,0.1834737,0.008557951,0.3602343,0.39164275,0.41709563,0.005536318,0.5255972,0.10362167,0.07124721,-0.11416107,0.39005056,0.28342152,0.26801613,0.3828181,0.07583258,0.13311838,0.034046702,0.12435698,0.76319695,0.42754275,0.37349147,0.28445235,0.38834393,-0.027602667,0.694953,0.08082212,0.25084043,0.3927073,0.36710486,0.34414947,0.13217378,0.11581061,0.35566688,0.46807337,0.1230278,0.21509449,0.4044521,0.34861842,0.23247097,0.097502954,0.026182313,0.4342549,0.5130042,-0.0037182188,0.021606605,0.3045416,0.35292733,0.31777513,0.109924406,0.13235375,0.11310778,0.24802564,0.2232425,0.2085278,0.37739933,0.24180478,0.26249424,0.31978032,0.64862627,0.33502156,0.32971844,0.024569798,0.85438025,0.4410829,-0.021864446,0.2342411,0.12302238,0.05503939,0.42220995,0.44529825,0.4444406,0.092454195,0.2172851,-0.027922768,0.30817974,0.021638108,-0.051006164,0.20563178,0.32192436,0.81922084,0.14690034,0.11305165,0.24536426,0.23780343,0.33660054,0.45184952,0.46871263,0.26089275,0.228831,0.15305652,0.2830133,0.8079496,0.26751027,0.52571654,0.4997532,0.40422297,0.36809087,0.109632015,0.35036078,0.5230991,0.419141,0.58028704,0.55939734,0.4862443,0.096000135,0.1516286,0.17005725,0.21812244,0.28363878,0.24057136,0.35483736,0.73573244,0.29431415,0.18879987,0.2463358,0.27799994,0.060150053,0.26998425,0.29486704,0.3044314,0.28314215,0.2898872,0.34829232,0.29424357,0.24665368,0.3137159,0.35794362,0.2363694,0.46406296,0.6624953,0.2699724,0.14745922,0.23904134,0.2861478,0.35510802,0.28058246,0.27077717,0.25259134,0.2873049,0.22690381,0.2588772,0.24987955,0.2747018,0.24117924,0.21440473,0.28644753,0.2606538,0.27839494,0.28032196,0.109211124,0.64090335,0.44134048,0.04114176,0.19661844,0.23587918,0.21551134,0.22685306,0.7139526,0.22507755,0.24018593,1.0,0.65653855,0.7845476,0.04017442,0.87776464,0.88582295,0.44027928,0.1597229,0.14136836,0.1281878,0.31514972,0.38334054,0.33674297,0.09039201,0.5081727,0.36365384,0.24146788,0.1197001,0.12519774,0.32159993,0.79953
0.682608,0.6504584,0.34535882,0.5243733,0.44187582,0.71328163,0.568563,0.27701786,0.37753874,0.3813756,0.51333237,0.6446765,0.2092103,0.23208627,0.5519459,0.6237486,0.2747464,0.34198177,0.35164475,0.6554085,0.66727173,0.65430063,0.39860678,0.39003122,0.36157736,0.1508584,0.56829923,0.56530255,0.19065684,0.68825036,0.57466614,0.44765732,0.22574905,0.5992023,0.49915102,0.22493854,0.09911693,0.8026553,0.7505416,0.42924634,0.52091175,0.17515026,0.3229124,0.32070795,0.19697142,0.91238636,0.7217027,0.45073107,0.5177724,0.4909315,0.07812438,0.93145573,0.24899882,0.16945724,0.795447,0.46950126,0.7177916,0.2959749,0.19690047,0.77083755,0.2672442,0.2378912,0.3015973,0.5829085,0.77814347,0.6712376,0.4589356,0.3527129,0.5753636,0.78598076,0.25632292,0.2088473,0.7135653,0.51286995,0.72440034,0.2579255,0.5779202,0.48979685,0.68976873,0.7029989,0.69560343,0.56673455,0.7536271,0.20206657,0.36196512,0.55389214,0.3287167,0.45152733,0.1676284,0.68292093,0.41230923,-0.028028557,0.6773802,0.5014576,0.26717564,0.5330077,0.43550405,0.42286506,0.18350412,0.3408525,0.10416008,0.7600208,0.060774084,0.034785368,0.166788,0.5201062,0.8622046,0.10844288,0.22007717,0.3321611,0.2103604,0.3333896,0.7408951,0.59824693,0.75476694,0.5976482,0.4272916,0.22853209,0.66904235,0.34570393,0.74635327,0.57664335,0.7605156,0.7861945,0.25429952,0.45550954,0.7189869,0.39680153,0.7919179,0.6491605,0.7835018,0.4321259,0.4211003,0.25657803,0.23442288,0.35118273,0.3287328,0.3605732,0.8414923,0.3653405,0.32074684,0.34143898,0.35730135,0.3033257,0.26108676,0.26133963,0.3514115,0.25295043,0.34121484,0.80833375,0.24618277,0.6488889,0.3388799,0.6812609,0.5899842,0.71890885,0.7338446,0.35029423,0.2153288,0.22112846,0.37260258,0.50855124,0.26360035,0.27026463,0.27421308,0.35363826,0.24480447,0.25034747,0.25517145,0.24617597,0.6389079,0.31792545,0.2802937,0.23635168,0.2721792,0.26813865,0.15134098,0.7832851,0.8195845,0.19509615,0.6252614,0.6404689,0.6023172,0.58879787,0.83780104,0.49278668,0.49978036,0.65653855,1.0000001,0.9167552,0.0989461,0.69703496,0.69871545,0.61109596,0.5728551,0.575683,0.5583625,0.49957773,0.8061021,0.7886357,0.22683257,0.7104749,0.3785884,0.30953902,0.21200618,0.20875943,0.7103444,0.87892014
0.6608975,0.4997723,0.34782243,0.42145333,0.42350814,0.60302687,0.5246842,0.258002,0.37998703,0.3915255,0.5366827,0.79660946,0.22416256,0.17702508,0.40456936,0.6574912,0.2545658,0.36211675,0.3533197,0.57757336,0.48614073,0.55207187,0.389356,0.38097355,0.38111642,0.14062865,0.44316608,0.39117068,0.104045965,0.6069448,0.53821236,0.45686615,0.16862303,0.6126324,0.34474143,0.19400987,0.09843205,0.69550836,0.63580287,0.42259178,0.52614975,0.21870784,0.3021401,0.2449018,0.20636493,0.9393688,0.64613456,0.4335202,0.46168408,0.46695673,0.115167744,0.8777162,0.16859245,0.17580116,0.68991446,0.43644348,0.60840034,0.28472656,0.20142117,0.633193,0.3466835,0.23412102,0.24369003,0.5371876,0.64919066,0.51779824,0.3083922,0.24154562,0.5637772,0.6937664,0.17657724,0.13031463,0.57054126,0.4889396,0.6053248,0.22801751,0.41302627,0.35571375,0.5564648,0.56305796,0.51565224,0.5219437,0.57249165,0.27656987,0.38692644,0.63734007,0.3592194,0.44588894,0.093373045,0.8288165,0.43949112,0.05374548,0.5048409,0.35001794,0.21572948,0.5384939,0.46046382,0.4556597,0.19111443,0.26176968,0.066691555,0.6408059,0.086181,0.02405751,0.2266945,0.42733663,0.9246842,0.17643043,0.21426307,0.34745994,0.29317954,0.37084424,0.6986329,0.5442469,0.581481,0.43454966,0.32946652,0.23928571,0.76787525,0.35090974,0.72163856,0.52672416,0.66772336,0.6750968,0.20936903,0.4410957,0.68853873,0.4330564,0.71680367,0.64074,0.70712805,0.3181929,0.32921264,0.27486792,0.30098906,0.36685136,0.33829585,0.3814939,0.85021615,0.37411082,0.3031632,0.34347975,0.35801628,0.25209948,0.3132927,0.31279922,0.37052026,0.30451718,0.35820407,0.6897979,0.30477247,0.46289757,0.33922553,0.58612144,0.42728654,0.6792132,0.7991143,0.34695172,0.20683037,0.2575692,0.37374318,0.48617572,0.3068361,0.30438316,0.3026478,0.36448085,0.2752954,0.2899869,0.28604373,0.2894942,0.4681886,0.30040443,0.31779113,0.29016674,0.31536558,0.30788475,0.20183803,0.8434489,0.7084967,0.17435713,0.43500805,0.4652582,0.4497814,0.42770433,0.8809161,0.41935772,0.43949375,0.7845476,0.9167552,1.0000001,0.07515923,0.8355726,0.8337047,0.56537515,0.40869,0.4536124,0.39107785,0.4357931,0.6828696,0.65764743,0.18620622,0.69549114,0.387507,0.31020993,0.22852391,0.22110166,0.6004462,0.9525934
0.33100748,0.18751076,0.30204213,0.30748314,0.33589944,0.24801773,0.3030202,0.25053486,0.29804295,0.32814497,0.23998126,0.051081624,0.25252625,0.4716481,0.2231202,0.3107632,0.3224285,0.35822016,0.3475542,0.2660843,0.24657653,0.28383225,0.39924204,0.40093258,0.40773728,0.17480938,0.24110556,0.2163072,0.3143561,0.28111497,0.3429864,0.36471206,0.40011376,0.2848584,0.18033847,0.33903083,0.45381227,0.27480012,0.17833859,0.34394568,0.42753372,0.28923258,0.30290556,0.22034164,0.4608135,0.097006075,0.2512205,0.28374186,0.29672885,0.3354085,0.3065829,0.13220526,0.28674012,0.42352727,0.15473282,0.32308078,0.3001217,0.38951322,0.27174053,0.22066183,0.30356818,0.35186136,0.1775152,0.17368633,0.21062207,0.24389102,0.22832821,0.24905512,0.25400808,0.23929071,0.20115262,0.30828992,0.2936656,0.27789742,0.25904074,0.44243526,0.20826928,0.33348253,0.24973126,0.2587219,0.24986006,0.19460617,0.24186046,0.3359495,0.33366966,0.17552796,0.32069215,0.35618097,0.3038526,0.010737642,0.42419866,0.4161737,0.21919343,0.15227519,0.35892713,0.33790755,0.31817922,0.35627738,0.4925719,0.22368027,0.31103438,0.21084636,0.35372233,0.38373512,0.33781818,0.20492272,0.057042636,0.34950507,0.2922262,0.3781067,0.41201743,0.3438751,0.24222487,0.30038622,0.26008314,0.2068632,0.3125069,0.4483694,0.064440295,0.4724398,0.21122263,0.1813052,0.2624819,0.17508833,0.3259663,0.37565055,0.28505117,0.37623286,0.18569656,0.14978561,0.15229075,0.3156076,0.31841397,0.40310603,0.40826005,0.37848753,0.36924985,0.3571575,0.0866889,0.34201327,0.3627763,0.35818988,0.3155502,0.29944354,0.39081708,0.3566716,0.3355044,0.35812247,0.34800902,0.19155094,0.3322268,0.20682377,0.38820434,0.2512061,0.18966441,0.2928495,0.18688062,0.34800148,0.30551115,0.45254195,0.29487783,0.32233822,0.3634804,0.34775934,0.3924875,0.3101349,0.40262437,0.37026712,0.3449001,0.40862328,0.22664304,0.33128196,0.37666324,0.38161093,0.40008977,0.36829737,0.45786694,0.2742034,0.17769349,0.37180746,0.21757971,0.23473021,0.24511732,0.19565831,0.12764406,0.36696082,0.36668915,0.04017442,0.0989461,0.07515923,0.99999994,0.031405207,0.0010449445,0.1314934,0.20154628,0.2573295,0.21927914,0.23454766,0.24650244,0.21494552,0.29709658,0.3612756,0.37365758,0.39079595,0.35051227,0.28476158,0.29075974,0.06728484
0.38328475,0.12205685,0.25010604,0.22456007,0.19568165,0.29533088,0.21504758,0.14477448,0.28569624,0.29739645,0.37940508,0.91035205,0.13085148,0.086287566,0.16288216,0.45315602,0.14981686,0.2673809,0.22427177,0.2542503,0.19987972,0.27764687,0.3309256,0.32386446,0.24366277,0.044660952,0.14569393,0.11275515,-0.116557926,0.28695092,0.25457227,0.31117633,0.100110084,0.43728969,0.11194482,0.112872176,0.010539437,0.3597287,0.28489035,0.21180438,0.28348216,0.15818875,0.074836515,-0.027119812,0.17519373,0.8625995,0.3446145,0.25894642,0.1767683,0.2705929,0.020721037,0.717226,-0.060154796,0.17752828,0.38641396,0.24157153,0.26839885,0.13111015,0.076481536,0.30420053,0.40285495,0.07628208,0.105587475,0.2953784,0.3295387,0.20828621,0.069513455,-0.08811218,0.32011986,0.44124418,-0.0773456,-0.101673126,0.24867874,0.23539883,0.2684562,0.07154297,0.13407376,0.0806058,0.22810355,0.17533873,0.20736566,0.22034542,0.21225701,0.24023251,0.28151,0.63228965,0.28504202,0.27094123,-0.07932031,0.9616759,0.32391644,0.03849923,0.21767354,0.13278812,-0.0070417905,0.32060793,0.35261518,0.3617652,0.108977884,0.06491969,-0.052423958,0.26517424,0.043206953,-0.07064087,0.21775061,0.3069688,0.91634387,0.23248443,0.084362805,0.2975063,0.24688779,0.3031993,0.3813637,0.3619017,0.26387453,0.19821425,0.153683,0.20742753,0.9353652,0.23885368,0.4410978,0.46392432,0.3321105,0.35811675,0.004636799,0.21508558,0.4303865,0.34230953,0.48811072,0.43783322,0.39998904,0.09697428,0.1536519,0.23680082,0.22711468,0.26405096,0.20888865,0.3100129,0.84875226,0.2638678,0.15730211,0.23399946,0.23589742,0.014379678,0.30751497,0.30928323,0.28445512,0.28751078,0.2589626,0.33226246,0.3045111,0.22782072,0.23603855,0.27734548,0.20469756,0.3703615,0.7456593,0.23369725,0.16621709,0.22554125,0.24720502,0.2258834,0.28139293,0.26790452,0.25152865,0.2619473,0.22695796,0.2512994,0.2598749,0.25606808,0.21273564,0.18766172,0.27624878,0.2605039,0.2805734,0.26671314,0.05327755,0.67065954,0.37753054,-0.015426889,0.16249567,0.20805666,0.19675992,0.19072652,0.75723475,0.13497737,0.15750714,0.87776464,0.69703496,0.8355726,0.031405207,0.99999994,0.92617625,0.2918245,0.14473769,0.11170736,0.13116777,0.23140024,0.37514776,0.30450374,0.061563265,0.45856214,0.28347668,0.18646312,0.08731657,0.10171555,0.29575273,0.87107664
0.39632663,0.22498095,0.2693074,0.29722202,0.2588996,0.38686082,0.23948045,0.204003,0.33379436,0.3337433,0.5028509,0.85752475,0.20223324,0.0009868037,0.22941725,0.48790637,0.19446594,0.3029035,0.27339405,0.2716461,0.25761163,0.3141475,0.3334138,0.3216256,0.29281664,0.06944177,0.25746956,0.22028396,-0.10197381,0.3470766,0.37351948,0.3891016,0.071841635,0.49881354,0.17684776,0.117034055,-0.020509504,0.38727528,0.3667312,0.23952588,0.37430465,0.11986099,0.15000369,0.055081356,0.16389556,0.85783195,0.4031561,0.30020553,0.29010835,0.34852862,0.026953164,0.72051144,-0.052378934,0.1515088,0.43537098,0.31047112,0.36632064,0.21826494,0.14468145,0.39182854,0.4476401,0.15727714,0.12572798,0.4212238,0.42490792,0.29229409,0.1923653,0.022998612,0.41263527,0.525098,0.022714632,-0.10480343,0.31172612,0.33165807,0.34026253,0.09726759,0.22234136,0.19523506,0.296371,0.25216588,0.28454238,0.268876,0.29219922,0.2554173,0.30630505,0.7438875,0.32193592,0.32284826,-0.07637995,0.9249311,0.35274026,0.006657454,0.2908688,0.20002533,-0.00817187,0.39423642,0.3943769,0.39069515,0.08436433,0.082374625,-0.07189922,0.3354534,0.050255004,-0.030651096,0.19035143,0.39059922,0.8497648,0.18978947,0.14389345,0.24000376,0.23867835,0.33676076,0.47706434,0.43775234,0.3135541,0.27348444,0.20076665,0.20249075,0.8450279,0.2646018,0.52975214,0.5363808,0.40768486,0.40931132,-0.029097266,0.30819753,0.5306383,0.3663674,0.5671794,0.47313854,0.49311903,0.14907846,0.20205244,0.17078611,0.20194867,0.2997607,0.24234484,0.3473964,0.77844757,0.296383,0.16666503,0.2489469,0.2757924,0.0789355,0.2848234,0.29826397,0.3170492,0.27996302,0.2846194,0.32973117,0.30129796,0.28030145,0.27996197,0.34105325,0.26169348,0.41657144,0.6596973,0.25926846,0.1594013,0.216463,0.28480694,0.31328186,0.27856398,0.26084334,0.2551947,0.28420493,0.22875276,0.24402143,0.25295982,0.2618808,0.26006475,0.22004367,0.2793758,0.2649879,0.27551958,0.27000797,-0.0050317617,0.6487001,0.45716473,0.06517477,0.23233543,0.25016752,0.24487856,0.26453117,0.7632863,0.25752875,0.29588524,0.88582295,0.69871545,0.8337047,0.0010449445,0.92617625,1.0000001,0.3620416,0.2328259,0.20835535,0.22537304,0.31691614,0.42170414,0.38768744,0.11927623,0.5087197,0.313881,0.22448897,0.12132722,0.1700546,0.33258602,0.85374206
